sentence_espanol,security,reliability,NFR_boolean,,,,,,
Permitir a un usuario crear electrónicamente recetas e información relacionada con recetas para transmisión electrónica de acuerdo con:,0,0,0,,,,,,
(i) El estándar especificado en § 170.205(b)(2); y,0,0,0,,,,,,
"(ii) Como mínimo, la versión de la norma especificada en § 170.207(d)(2).",0,0,0,,,,,,
(4) Conciliación de información clínica.,0,0,0,,,,,,
Permita que un usuario concilie electrónicamente los datos que representan el problema de medicación activa de un paciente y la lista de alergias a medicamentos de la siguiente manera.,0,0,0,,,,,,
Para cada tipo de lista:,0,0,0,,,,,,
"(i) Mostrar electrónica y simultáneamente (es decir, en una sola vista) los datos de al menos dos fuentes de lista de una manera que permita al usuario ver los datos y sus atributos, que deben incluir como mínimo la fuente y la fecha de la última modificación.",0,0,0,,,,,,
"(ii) Permitir a un usuario crear una lista única conciliada de medicamentos, alergias o problemas.",0,0,0,,,,,,
"(iii) Permitir a un usuario revisar y validar la exactitud de un conjunto final de datos y, tras la confirmación del usuario, actualizar automáticamente la lista.",0,0,0,,,,,,
(5) Incorporar pruebas y valores o resultados de laboratorio.,0,0,0,,,,,,
(i) Recibir resultados.,0,0,0,,,,,,
(A) Sólo en entorno ambulatorio.,0,0,0,,,,,,
(1) Recibir e incorporar electrónicamente pruebas y valores o resultados de laboratorio clínico de acuerdo con la norma especificada en § 170.205(j) y como mínimo la versión de la norma especificada en § 170.207(c)(2).,0,0,0,,,,,,
(2) Mostrar electrónicamente las pruebas y los valores o resultados recibidos en formato legible por humanos.,0,0,0,,,,,,
(B) Solo en entornos hospitalarios.,0,0,0,,,,,,
Recibir electrónicamente pruebas y valores o resultados de laboratorio clínico en un formato estructurado y mostrar electrónicamente dichas pruebas y valores o resultados en formato legible por humanos.,0,0,0,,,,,,
(ii) Mostrar electrónicamente toda la información para un informe de prueba especificado en 42 CFR 493.1291(c)(1) a (7).,0,0,0,,,,,,
(iii) Atribuir electrónicamente asociar o vincular una prueba de laboratorio y un valor o resultado con una orden de laboratorio o registro de paciente.,0,0,0,,,,,,
(6) Solo para pacientes hospitalizados: transmisión de pruebas y valores o resultados electrónicos de laboratorio a proveedores ambulatorios.,0,0,0,,,,,,
"La tecnología EHR debe poder crear electrónicamente informes de pruebas de laboratorio para transmisión electrónica de acuerdo con el estándar especificado en § 170.205(j) y con pruebas de laboratorio expresadas de acuerdo con, como mínimo, la versión del estándar especificado en § 170.207(c)(2).",0,0,0,,,,,,
(7) Portabilidad de datos.,0,0,0,,,,,,
Permitir a un usuario crear electrónicamente un conjunto de resúmenes de exportación para todos los pacientes en tecnología EHR formateada de acuerdo con el estándar adoptado en § 170.205(a)(3) que representa la información clínica más actualizada sobre cada paciente e incluye como mínimo el conjunto de datos MU común y los siguientes datos expresados ​​cuando corresponda de acuerdo con los estándares especificados:,0,0,0,,,,,,
(i) Diagnósticos de encuentro.,0,0,0,,,,,,
La norma especificada en § 170.207(i) o como mínimo la versión de la norma en § 170.207(a)(3);,0,0,0,,,,,,
(ii) Vacunas.,0,0,0,,,,,,
El estándar especificado en § 170.207(e)(2);,0,0,0,,,,,,
(iii) Estado cognitivo;,0,0,0,,,,,,
(iv) Situación funcional; y,0,0,0,,,,,,
(v) Solo en entorno ambulatorio.,0,0,0,,,,,,
El motivo de la remisión; y el nombre del proveedor de referencia o en transición y la información de contacto del consultorio.,0,0,0,,,,,,
(vi) Solo en entornos hospitalarios.,0,0,0,,,,,,
Instrucciones de alta.,0,0,0,,,,,,
(c) Medidas de calidad clínica.,0,0,0,,,,,,
(1) Medidas de calidad clínica: captura y exportación.,0,0,0,,,,,,
(i) Captura.,0,0,0,,,,,,
"Para todos y cada uno de los CQM para los cuales la tecnología EHR se presenta para certificación, la tecnología EHR debe poder registrar electrónicamente todos los datos identificados en el estándar especificado en § 170.204(c) que serían necesarios para calcular cada CQM.",0,0,0,,,,,,
"Los datos requeridos para las exclusiones o excepciones del CQM deben ser entradas codificadas que pueden incluir términos específicos según lo definido por cada CQM o pueden incluir expresiones codificadas de ""motivo del paciente"". ârazón del sistemaâ? o “motivo médico”.",0,0,0,,,,,,
(ii) Exportación.,0,0,0,,,,,,
La tecnología EHR debe poder exportar electrónicamente un archivo de datos formateado de acuerdo con los estándares especificados en § 170.205(h) que incluya todos los datos capturados para todos y cada uno de los CQM para los cuales se certificó la tecnología EHR según el párrafo (c)(1)(i) de esta sección.,0,0,0,,,,,,
(2) Medidas de calidad clínica: importar y calcular.,0,0,0,,,,,,
(i) Importación.,0,0,0,,,,,,
La tecnología EHR debe poder importar electrónicamente un archivo de datos formateado de acuerdo con el estándar especificado en § 170.205(h) y utilizar dichos datos para realizar la capacidad especificada en el párrafo (c)(2)(ii) de esta sección.,0,0,0,,,,,,
La tecnología EHR presentada para certificación según los tres criterios de certificación adoptados en los párrafos (c)(1) al (3) de esta sección no está obligada a cumplir con el párrafo (c)(2)(i).,0,0,0,,,,,,
(ii) Calcular.,0,0,0,,,,,,
La tecnología EHR debe poder calcular electrónicamente todas y cada una de las medidas de calidad clínica para las que se presenta para certificación.,0,0,0,,,,,,
(3) Medidas de calidad clínica: envío electrónico.,0,0,0,,,,,,
Permitir a un usuario crear electrónicamente un archivo de datos para la transmisión de datos de medición de calidad clínica:,0,0,0,,,,,,
(i) De acuerdo con las normas especificadas en § 170.205(h) y (k); y,0,0,0,,,,,,
(ii) Que pueda ser aceptado electrónicamente por CMS.,0,0,0,,,,,,
(d) Privacidad y seguridad.,0,0,0,,,,,,
(1) Control y autorización de acceso a la autenticación.,0,0,0,,,,,,
"(i) Verificar con identificadores únicos (por ejemplo, nombre de usuario o número) que la persona que busca acceso a información médica electrónica es la reclamada; y",1,0,1,,,,,,
(ii) Establecer el tipo de acceso a la información de salud electrónica que se le permite a un usuario con base en los identificadores únicos proporcionados en el párrafo (d)(1)(i) de esta sección y las acciones que el usuario puede realizar con la tecnología EHR.,1,0,1,,,,,,
(2) Eventos auditables y resistencia a manipulaciones.,0,0,0,,,,,,
(i) Registrar acciones.,0,0,0,,,,,,
La tecnología EHR debe ser capaz de:,0,0,0,,,,,,
(A) Registrar acciones relacionadas con información de salud electrónica de acuerdo con el estándar especificado en § 170.210(e)(1);,1,0,1,,,,,,
"(C) Registrar el estado de cifrado (habilitado o deshabilitado) de la información médica electrónica almacenada localmente en los dispositivos del usuario final mediante tecnología EHR de acuerdo con el estándar especificado en § 170.210(e)(3), a menos que la tecnología EHR impida que la información médica electrónica se almacene localmente en los dispositivos del usuario final (consulte 170.314(d)(7) de esta sección).",1,0,1,,,,,,
(ii) Configuración predeterminada.,0,0,0,,,,,,
"La tecnología EHR debe configurarse de forma predeterminada para realizar las capacidades especificadas en el párrafo (d)(2)(i)(A) ​​de esta sección y, cuando corresponda, los párrafos (d)(2)(i)(B) o (C) o ambos párrafos (d)(2)(i)(B) y (C).",0,0,0,,,,,,
(iii) Cuando se permite deshabilitar el registro de auditoría.,0,0,0,,,,,,
"Para cada capacidad especificada en los párrafos (d)(2)(i)(A) ​​a (C) de esta sección que la tecnología EHR permite desactivar, la capacidad para hacerlo debe restringirse a un conjunto limitado de usuarios identificados.",1,0,1,,,,,,
(iv) Protección del registro de auditoría.,0,0,0,,,,,,
"Las acciones y estados registrados de acuerdo con el párrafo (d)(2)(i) de esta sección no deben poder modificarse, sobrescribirse o eliminarse mediante la tecnología EHR.",1,0,1,,,,,,
(v) Detección.,0,0,0,,,,,,
La tecnología EHR debe poder detectar si el registro de auditoría ha sido alterado.,1,0,1,,,,,,
(3) Informe(s) de auditoría.,0,0,0,,,,,,
Permitir a un usuario crear un informe de auditoría para un período de tiempo específico y ordenar las entradas en el registro de auditoría de acuerdo con cada uno de los datos especificados en las normas en § 170.210(e).,1,0,1,,,,,,
(4) Enmiendas.,0,0,0,,,,,,
Permitir a un usuario seleccionar electrónicamente el registro afectado por la solicitud de modificación de un paciente y realizar las capacidades especificadas en los párrafos (d)(4)(i) o (ii) de esta sección.,0,0,0,,,,,,
(i) Enmienda aceptada.,0,0,0,,,,,,
"Para una enmienda aceptada, adjunte la enmienda al registro afectado o incluya un enlace que indique la ubicación de la enmienda.",0,0,0,,,,,,
(ii) Enmienda denegada.,0,0,0,,,,,,
"Para una enmienda denegada, como mínimo, agregue la solicitud y la denegación de la solicitud al registro afectado o incluya un enlace que indique la ubicación de esta información.",0,0,0,,,,,,
(5) Cierre de sesión automático.,0,0,0,,,,,,
Evitar que un usuario obtenga más acceso a una sesión electrónica después de un tiempo predeterminado de inactividad.,1,0,1,,,,,,
(6) Acceso de emergencia.,0,0,0,,,,,,
Permitir que un conjunto identificado de usuarios acceda a información de salud electrónica durante una emergencia.,1,0,1,,,,,,
(7) Cifrado del dispositivo del usuario final.,0,0,0,,,,,,
Se debe cumplir el párrafo (d)(7)(i) o (ii) de esta sección para satisfacer este criterio de certificación.,0,0,0,,,,,,
(i) La tecnología EHR que está diseñada para almacenar localmente información de salud electrónica en dispositivos de usuario final debe cifrar la información de salud electrónica almacenada en dichos dispositivos después de que se detenga el uso de la tecnología EHR en esos dispositivos.,1,0,1,,,,,,
(A) La información de salud electrónica que se almacena debe estar cifrada de acuerdo con el estándar especificado en § 170.210(a)(1).,1,0,1,,,,,,
(B) Configuración predeterminada.,0,0,0,,,,,,
"La tecnología EHR debe configurarse de forma predeterminada para realizar esta capacidad y, a menos que ningún usuario no pueda desactivar esta configuración, la capacidad de cambiar la configuración debe restringirse a un conjunto limitado de usuarios identificados.",1,0,1,,,,,,
(ii) La tecnología EHR está diseñada para evitar que la información médica electrónica se almacene localmente en los dispositivos del usuario final después de que se detenga el uso de la tecnología EHR en esos dispositivos.,1,0,1,,,,,,
(8) Integridad.,0,0,0,,,,,,
(i) Crear un resumen de mensaje de acuerdo con el estándar especificado en § 170.210(c).,1,0,1,,,,,,
(ii) Verificar de acuerdo con el estándar especificado en § 170.210(c) al recibir información de salud intercambiada electrónicamente que dicha información no ha sido alterada.,1,0,1,,,,,,
(9) Opcional: contabilidad de revelaciones.,0,0,0,,,,,,
Registrar las divulgaciones realizadas para el pago de tratamientos y operaciones de atención médica de acuerdo con el estándar especificado en § 170.210(d).,1,0,1,,,,,,
(e) Compromiso del paciente.,0,0,0,,,,,,
"(1) Ver, descargar y transmitir a un tercero.",0,0,0,,,,,,
"(i) La tecnología EHR debe proporcionar a los pacientes (y a sus representantes autorizados) un medio en línea para ver, descargar y transmitir a un tercero los datos especificados a continuación.",0,0,0,,,,,,
El acceso a estas capacidades debe realizarse a través de un canal seguro que garantice que todo el contenido esté cifrado y protegido de su integridad de acuerdo con el estándar de algoritmos de cifrado y hash especificado en § 170.210(f).,1,0,1,,,,,,
(Una vista.,0,0,0,,,,,,
Ver electrónicamente de acuerdo con la norma adoptada en § 170.204(a) como mínimo los siguientes datos:,0,0,0,,,,,,
"(1) El conjunto de datos MU común (que debe estar en su representación en inglés (es decir, no codificado) si se asocia con un vocabulario o conjunto de códigos).",0,0,0,,,,,,
( 2 ) Sólo en entorno ambulatorio.,0,0,0,,,,,,
Nombre del proveedor e información de contacto del consultorio.,0,0,0,,,,,,
( 3 ) Solo para pacientes hospitalizados.,0,0,0,,,,,,
Fechas y lugares de admisión y alta; instrucciones de alta; y motivo(s) de la hospitalización.,0,0,0,,,,,,
(B) Descargar.,0,0,0,,,,,,
(1) Descargue electrónicamente un resumen ambulatorio o un resumen para pacientes hospitalizados (según corresponda al entorno de tecnología EHR para el cual se solicita la certificación) en formato legible por humanos o formateado de acuerdo con el estándar adoptado en § 170.205(a)(3) que incluya como mínimo los siguientes datos (que para la versión legible por humanos deben estar en su representación en inglés si se asocian con un vocabulario o conjunto de códigos):,0,0,0,,,,,,
(i) Solo entorno ambulatorio.,0,0,0,,,,,,
Todos los datos especificados en el párrafo (e)(1)(i)(A)(1) y (2) de esta sección.,0,0,0,,,,,,
(ii) Solo en entornos hospitalarios.,0,0,0,,,,,,
Todos los datos especificados en los párrafos (e)(1)(i)(A)(1) y (3) de esta sección.,0,0,0,,,,,,
( 2 ) Solo para pacientes hospitalizados.,0,0,0,,,,,,
Descargar electrónicamente resúmenes de transición de atención o derivaciones que se crearon como resultado de una transición de atención (de conformidad con la capacidad expresada en el criterio de certificación adoptado en el párrafo (b)(2) de esta sección).,0,0,0,,,,,,
(C) Transmitir a un tercero.,0,0,0,,,,,,
(1) Transmitir electrónicamente el resumen ambulatorio o el resumen de pacientes hospitalizados (según corresponda al entorno de tecnología EHR para el cual se solicita la certificación) creado en el párrafo (e)(1)(i)(B)(1) de esta sección de acuerdo con el estándar especificado en § 170.202(a).,0,0,0,,,,,,
( 2 ) Solo para pacientes hospitalizados.,0,0,0,,,,,,
Transmitir electrónicamente resúmenes de transición de atención o derivación (como resultado de una transición de atención o derivación) seleccionados por el paciente (o su representante autorizado) de acuerdo con el estándar especificado en § 170.202(a).,0,0,0,,,,,,
(ii) Registro del historial de actividades.,0,0,0,,,,,,
"(A) Cuando la información de salud electrónica se ve, se descarga o se transmite a un tercero utilizando las capacidades incluidas en los párrafos (e)(1)(i)(A) ​​al (C) de esta sección, la siguiente información debe registrarse y ponerse a disposición del paciente:",1,0,1,,,,,,
"( 1 ) Las acciones (es decir, ver la transmisión de descarga) que ocurrieron;",0,0,0,,,,,,
